#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Time, Release Date, Object ID, s_region, Distance (")
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, string, string, float
dataproduct_type,obs_collection,instrument,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,t_obs_release,objID,s_region,distance
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-OUTER,GLOBULAR CLUSTER;STELLAR CLUSTER,J8GH08041,5.700125,-72.07222222222,9586,SPARKS,3,52419.12068,52419.12428,120,52435.58596,2014191951,POLYGON    5.72703754 -72.01080861   5.83762623 -72.05629300   5.69415938 -72.09319669   5.59008972 -72.04784358   5.72703754 -72.01080861,8449.14548825821
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-OUTER,GLOBULAR CLUSTER;STELLAR CLUSTER,J8UQ80011,5.700125,-72.07222222222,10055,BIRETTA,3,53157.82789,53157.8308,60,53166.7516,2014194720,POLYGON    5.72766280 -72.01039199   5.83759454 -72.05602720   5.69359909 -72.09273429   5.59018797 -72.04723929   5.72766280 -72.01039199,8449.54683669368
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-OUTER,GLOBULAR CLUSTER;STELLAR CLUSTER,J8UQ80021,5.700035382679,-72.07220532648,10055,BIRETTA,3,53157.83319,53157.8361,60,53166.7516,2014194721,POLYGON    5.72766280 -72.01039199   5.83759454 -72.05602720   5.69359909 -72.09273429   5.59018797 -72.04723929   5.72766280 -72.01039199,8449.54683669368
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-OUTER,GLOBULAR CLUSTER;STELLAR CLUSTER,J8UQ80031,5.699964714934,-72.0722131076,10055,BIRETTA,3,53157.8425,53157.84541,60,53166.7516,2014194722,POLYGON    5.72766280 -72.01039199   5.83759454 -72.05602720   5.69359909 -72.09273429   5.59018797 -72.04723929   5.72766280 -72.01039199,8449.54683669368
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V11010,5.669943863225,-72.06888648738,11677,RICHER,3,55458.24466,55458.52354,6960,55823.76185,2012941145,POLYGON 5.7934363 -72.08539202 5.71863239 -72.03414794 5.54745147 -72.05140976 5.61930829 -72.10453851 5.7934363 -72.08539202 5.7934363 -72.08539202,8454.72355312136
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V11020,5.669943863225,-72.06888648738,11677,RICHER,3,55458.30731,55458.54248,7269,55823.7947,2012941146,POLYGON 5.7934363 -72.08539202 5.71863239 -72.03414794 5.54745147 -72.05140976 5.61930829 -72.10453851 5.7934363 -72.08539202 5.7934363 -72.08539202,8454.72355312136
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C001051,5.681462399684,-72.08580210484,9018,DE MARCHI,3,52381.18847,52381.19483,60,52394.70833,2014189881,POLYGON    5.63033613 -72.04510482   5.80333122 -72.06489200   5.74774912 -72.11984211   5.58005713 -72.09911714   5.63033613 -72.04510482,8456.32098178039
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C011051,5.681462399684,-72.08580210484,9018,DE MARCHI,3,52381.40093,52381.40728,60,52394.70833,2014189890,POLYGON    5.63033613 -72.04510482   5.80333122 -72.06489200   5.74774912 -72.11984211   5.58005713 -72.09911714   5.63033613 -72.04510482,8456.32098178039
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C021051,5.681462399684,-72.08580210484,9018,DE MARCHI,3,52381.60714,52381.61333,45,52394.70833,2014189899,POLYGON    5.63033613 -72.04510482   5.80333122 -72.06489200   5.74774912 -72.11984211   5.58005713 -72.09911714   5.63033613 -72.04510482,8456.32098178039
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C031051,5.681462399684,-72.08580210484,9018,DE MARCHI,3,52382.13508,52382.14144,60,52394.70833,2014189908,POLYGON    5.63033613 -72.04510482   5.80333122 -72.06489200   5.74774912 -72.11984211   5.58005713 -72.09911714   5.63033613 -72.04510482,8456.32098178039
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0A1051,5.681741031569,-72.08575599572,9018,DE MARCHI,3,52400.15459,52400.16095,60,52400.6327,2014189933,POLYGON    5.62875413 -72.04568293   5.80175293 -72.06547151   5.74616439 -72.12042116   5.57846894 -72.09969484   5.62875413 -72.04568293,8457.20730223085
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0B1051,5.681741031569,-72.08575599572,9018,DE MARCHI,3,52403.23615,52403.2425,60,52408.67288,2014189942,POLYGON    5.62875413 -72.04568293   5.80175293 -72.06547151   5.74616439 -72.12042116   5.57846894 -72.09969484   5.62875413 -72.04568293,8457.20730223085
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0C1051,5.681741031569,-72.08575599572,9018,DE MARCHI,3,52403.75874,52403.76493,45,52407.50609,2014189951,POLYGON    5.62875413 -72.04568293   5.80175293 -72.06547151   5.74616439 -72.12042116   5.57846894 -72.09969484   5.62875413 -72.04568293,8457.20730223085
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0D1051,5.681741031569,-72.08575599572,9018,DE MARCHI,3,52400.30124,52400.30759,60,52402.84581,2014189960,POLYGON    5.62875413 -72.04568293   5.80175293 -72.06547151   5.74616439 -72.12042116   5.57846894 -72.09969484   5.62875413 -72.04568293,8457.20730223085
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F07E9Q,5.655,-72.07055555556,10368,RIESS,3,53601.77927,53601.77963,30,53602.05049,2012756339,POLYGON GSC1   5.78954386 -72.08622721   5.62313530 -72.11104847   5.53301223 -72.06061889   5.69721645 -72.03776820   5.78954386 -72.08622721,8457.60195483843
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F07EAQ,5.655,-72.07055555556,10368,RIESS,3,53601.78122,53601.78586,400,53602.05431,2012756340,POLYGON GSC1   5.78954386 -72.08622721   5.62313530 -72.11104847   5.53301223 -72.06061889   5.69721645 -72.03776820   5.78954386 -72.08622721,8457.60195483843
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F08FTQ,5.655,-72.07055555556,10368,RIESS,3,53607.76045,53607.76081,30,53607.87457,2012756355,POLYGON GSC1   5.78954386 -72.08622721   5.62313530 -72.11104847   5.53301223 -72.06061889   5.69721645 -72.03776820   5.78954386 -72.08622721,8457.60195483843
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F08FUQ,5.655,-72.07055555556,10368,RIESS,3,53607.76243,53607.76707,400,53607.87807,2012756356,POLYGON GSC1   5.78954386 -72.08622721   5.62313530 -72.11104847   5.53301223 -72.06061889   5.69721645 -72.03776820   5.78954386 -72.08622721,8457.60195483843
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F08FXQ,5.655,-72.07055555556,10368,RIESS,3,53607.77273,53607.77309,30,53608.54162,2012756357,POLYGON GSC1   5.78954386 -72.08622721   5.62313530 -72.11104847   5.53301223 -72.06061889   5.69721645 -72.03776820   5.78954386 -72.08622721,8457.60195483843
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F08FYQ,5.655,-72.07055555556,10368,RIESS,3,53607.77471,53607.77935,400,53608.5451,2012756358,POLYGON GSC1   5.78954386 -72.08622721   5.62313530 -72.11104847   5.53301223 -72.06061889   5.69721645 -72.03776820   5.78954386 -72.08622721,8457.60195483843
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F08G1Q,5.655,-72.07055555556,10368,RIESS,3,53607.78501,53607.78537,30,53607.93924,2012756359,POLYGON GSC1   5.78954386 -72.08622721   5.62313530 -72.11104847   5.53301223 -72.06061889   5.69721645 -72.03776820   5.78954386 -72.08622721,8457.60195483843
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F08G2Q,5.655,-72.07055555556,10368,RIESS,3,53607.78705,53607.79169,400,53607.94272,2012756360,POLYGON GSC1   5.78954386 -72.08622721   5.62313530 -72.11104847   5.53301223 -72.06061889   5.69721645 -72.03776820   5.78954386 -72.08622721,8457.60195483843
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8UX07L3Q,5.655,-72.07055555556,10043,RIESS,3,53260.39265,53260.39301,30,53261.56461,2012754626,POLYGON GSC1   5.78725429 -72.08667392   5.62055842 -72.11131441   5.53101337 -72.06078733   5.69547996 -72.03811500   5.78725429 -72.08667392,8459.35571675352
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8UX07L4Q,5.655,-72.07055555556,10043,RIESS,3,53260.39459,53260.39924,400,53261.60263,2012754627,POLYGON GSC1   5.78725429 -72.08667392   5.62055842 -72.11131441   5.53101337 -72.06078733   5.69547996 -72.03811500   5.78725429 -72.08667392,8459.35571675352
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8UX08B5Q,5.655,-72.07055555556,10043,RIESS,3,53261.12883,53261.12919,30,53261.60696,2012754642,POLYGON GSC1   5.78725429 -72.08667392   5.62055842 -72.11131441   5.53101337 -72.06078733   5.69547996 -72.03811500   5.78725429 -72.08667392,8459.35571675352
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8UX08B6Q,5.655,-72.07055555556,10043,RIESS,3,53261.13081,53261.13545,400,53261.6101,2012754643,POLYGON GSC1   5.78725429 -72.08667392   5.62055842 -72.11131441   5.53101337 -72.06078733   5.69547996 -72.03811500   5.78725429 -72.08667392,8459.35571675352
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8UX08B9Q,5.655,-72.07055555556,10043,RIESS,3,53261.14111,53261.14147,30,53261.61394,2012754644,POLYGON GSC1   5.78725429 -72.08667392   5.62055842 -72.11131441   5.53101337 -72.06078733   5.69547996 -72.03811500   5.78725429 -72.08667392,8459.35571675352
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8UX08BAQ,5.655,-72.07055555556,10043,RIESS,3,53261.14309,53261.14773,400,53261.61742,2012754645,POLYGON GSC1   5.78725429 -72.08667392   5.62055842 -72.11131441   5.53101337 -72.06078733   5.69547996 -72.03811500   5.78725429 -72.08667392,8459.35571675352
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8UX08BDQ,5.655,-72.07055555556,10043,RIESS,3,53261.15339,53261.15375,30,53261.6209,2012754646,POLYGON GSC1   5.78725429 -72.08667392   5.62055842 -72.11131441   5.53101337 -72.06078733   5.69547996 -72.03811500   5.78725429 -72.08667392,8459.35571675352
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8UX08BEQ,5.655,-72.07055555556,10043,RIESS,3,53261.15543,53261.16007,400,53261.62476,2012754647,POLYGON GSC1   5.78725429 -72.08667392   5.62055842 -72.11131441   5.53101337 -72.06078733   5.69547996 -72.03811500   5.78725429 -72.08667392,8459.35571675352
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM04A4Q,5.655,-72.07055555556,9648,RIESS,3,52874.34139,52874.34175,30,52874.83635,2012747156,POLYGON GSC1   5.78743584 -72.08653170   5.62102172 -72.11135116   5.53090294 -72.06092061   5.69511244 -72.03807170   5.78743584 -72.08653170,8459.36000513799
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM04A5Q,5.655,-72.07055555556,9648,RIESS,3,52874.34333,52874.34797,400,52874.83775,2012747157,POLYGON GSC1   5.78743584 -72.08653170   5.62102172 -72.11135116   5.53090294 -72.06092061   5.69511244 -72.03807170   5.78743584 -72.08653170,8459.36000513799
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM05M3Q,5.655,-72.07055555556,9648,RIESS,3,52875.47228,52875.47264,30,52875.6974,2012747173,POLYGON GSC1   5.78743584 -72.08653170   5.62102172 -72.11135116   5.53090294 -72.06092061   5.69511244 -72.03807170   5.78743584 -72.08653170,8459.36000513799
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM05M4Q,5.655,-72.07055555556,9648,RIESS,3,52875.47426,52875.4789,400,52875.73569,2012747174,POLYGON GSC1   5.78743584 -72.08653170   5.62102172 -72.11135116   5.53090294 -72.06092061   5.69511244 -72.03807170   5.78743584 -72.08653170,8459.36000513799
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM05M7Q,5.655,-72.07055555556,9648,RIESS,3,52875.48456,52875.48492,30,52875.99494,2012747175,POLYGON GSC1   5.78743584 -72.08653170   5.62102172 -72.11135116   5.53090294 -72.06092061   5.69511244 -72.03807170   5.78743584 -72.08653170,8459.36000513799
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM05M8Q,5.655,-72.07055555556,9648,RIESS,3,52875.48654,52875.49118,400,52875.73744,2012747176,POLYGON GSC1   5.78743584 -72.08653170   5.62102172 -72.11135116   5.53090294 -72.06092061   5.69511244 -72.03807170   5.78743584 -72.08653170,8459.36000513799
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM05MBQ,5.655,-72.07055555556,9648,RIESS,3,52875.49684,52875.4972,30,52876.0022,2012747177,POLYGON GSC1   5.78743584 -72.08653170   5.62102172 -72.11135116   5.53090294 -72.06092061   5.69511244 -72.03807170   5.78743584 -72.08653170,8459.36000513799
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM05MCQ,5.655,-72.07055555556,9648,RIESS,3,52875.49888,52875.50352,400,52876.53782,2012747178,POLYGON GSC1   5.78743584 -72.08653170   5.62102172 -72.11135116   5.53090294 -72.06092061   5.69511244 -72.03807170   5.78743584 -72.08653170,8459.36000513799
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBB501051,5.659375,-72.065,11880,CHIABERGE,3,55077.30447,55077.31534,800,55083.66667,2014200180,POLYGON    5.79483765 -72.07991938   5.62962793 -72.10545363   5.53724891 -72.05541647   5.70035406 -72.03186202   5.79483765 -72.07991938,8460.66275705415
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBB502IGQ,5.659375,-72.065,11880,CHIABERGE,3,55077.39786,55077.39833,40,55083.66667,2012760427,POLYGON ICRS   5.79483765 -72.07991938   5.62962793 -72.10545363   5.53724891 -72.05541647   5.70035406 -72.03186202   5.79483765 -72.07991938,8460.66275705415
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBB502IJQ,5.659375,-72.065,11880,CHIABERGE,3,55077.43786,55077.43833,40,55083.66667,2012760428,POLYGON ICRS   5.79483765 -72.07991938   5.62962793 -72.10545363   5.53724891 -72.05541647   5.70035406 -72.03186202   5.79483765 -72.07991938,8460.66275705415
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBB503021,5.659375,-72.065,11880,CHIABERGE,3,55077.58937,55077.59854,300,55083.66667,2014200187,POLYGON    5.79483765 -72.07991938   5.62962793 -72.10545363   5.53724891 -72.05541647   5.70035406 -72.03186202   5.79483765 -72.07991938,8460.66275705415
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9I903010,5.659375,-72.065,10730,CHIABERGE,3,53980.29858,53980.31975,1400,53980.70535,2012938242,POLYGON 5.78644943 -72.08573945 5.7145707 -72.0340996 5.54244087 -72.05043513 5.61125642 -72.10394343 5.78644943 -72.08573945 5.78644943 -72.08573945,8461.43796281851
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9I903011,5.659375,-72.065,10730,CHIABERGE,2,53980.29858,53980.30826,700,53980.75111,2014184438,POLYGON    5.78644943 -72.08573945   5.61125642 -72.10394343   5.54244087 -72.05043513   5.71457070 -72.03409960   5.78644943 -72.08573945,8461.43796281851
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V10010,5.67060164035,-72.06793525405,11677,RICHER,3,55422.7267,55423.08204,6930,55788.21242,2012941143,POLYGON 5.80477404 -72.07116483 5.67997417 -72.03020542 5.53627047 -72.06369073 5.66050558 -72.10671649 5.80477404 -72.07116483 5.80477404 -72.07116483,8462.35336210114
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V10020,5.67060164035,-72.06793525405,11677,RICHER,3,55422.84675,55423.0631,7323,55788.17929,2012941144,POLYGON 5.80477404 -72.07116483 5.67997417 -72.03020542 5.53627047 -72.06369073 5.66050558 -72.10671649 5.80477404 -72.07116483 5.80477404 -72.07116483,8462.35336210114
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C002041,5.70451067066,-72.06240965416,9018,DE MARCHI,3,52381.26766,52381.27402,60,52394.70833,2014189885,POLYGON    5.65339821 -72.02171839   5.82619991 -72.04148525   5.77075593 -72.09644185   5.60324990 -72.07573665   5.65339821 -72.02171839,8463.2862415592
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C012041,5.70451067066,-72.06240965416,9018,DE MARCHI,3,52381.48012,52381.48647,60,52394.70833,2014189894,POLYGON    5.65339821 -72.02171839   5.82619991 -72.04148525   5.77075593 -72.09644185   5.60324990 -72.07573665   5.65339821 -72.02171839,8463.2862415592
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C022041,5.70451067066,-72.06240965416,9018,DE MARCHI,3,52381.72242,52381.72861,45,52394.70833,2014189903,POLYGON    5.65339821 -72.02171839   5.82619991 -72.04148525   5.77075593 -72.09644185   5.60324990 -72.07573665   5.65339821 -72.02171839,8463.2862415592
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C032041,5.70451067066,-72.06240965416,9018,DE MARCHI,3,52383.2822,52383.28855,60,52394.70833,2014189912,POLYGON    5.65339821 -72.02171839   5.82619991 -72.04148525   5.77075593 -72.09644185   5.60324990 -72.07573665   5.65339821 -72.02171839,8463.2862415592
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HW11MTQ,5.655,-72.07055555556,9656,DE MARCHI,3,52530.6194,52530.61976,30,52531.04484,2012750212,POLYGON GSC1   5.77269085 -72.09473579   5.59317971 -72.10847760   5.53877662 -72.05341918   5.71470022 -72.04146216   5.77269085 -72.09473579,8463.56209273785
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HW11MVQ,5.655,-72.07055555556,9656,DE MARCHI,3,52530.62612,52530.62639,22,52531.04763,2012750213,POLYGON GSC1   5.77269085 -72.09473579   5.59317971 -72.10847760   5.53877662 -72.05341918   5.71470022 -72.04146216   5.77269085 -72.09473579,8463.56209273785
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HW11MXQ,5.655,-72.07055555556,9656,DE MARCHI,3,52530.63266,52530.63302,30,52531.05083,2012750214,POLYGON GSC1   5.77269085 -72.09473579   5.59317971 -72.10847760   5.53877662 -72.05341918   5.71470022 -72.04146216   5.77269085 -72.09473579,8463.56209273785
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0A2041,5.704360851283,-72.06232396648,9018,DE MARCHI,3,52400.54287,52400.54922,60,52402.84581,2014189937,POLYGON    5.65139193 -72.02225703   5.82419651 -72.04202566   5.76874495 -72.09698170   5.60123630 -72.07627477   5.65139193 -72.02225703,8464.6396419804
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0B2041,5.704360851283,-72.06232396648,9018,DE MARCHI,3,52403.4797,52403.48605,60,52406.96434,2014189946,POLYGON    5.65139193 -72.02225703   5.82419651 -72.04202566   5.76874495 -72.09698170   5.60123630 -72.07627477   5.65139193 -72.02225703,8464.6396419804
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0C2041,5.704360851283,-72.06232396648,9018,DE MARCHI,3,52402.36891,52402.3751,45,52404.88157,2014189955,POLYGON    5.65139193 -72.02225703   5.82419651 -72.04202566   5.76874495 -72.09698170   5.60123630 -72.07627477   5.65139193 -72.02225703,8464.6396419804
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V12010,5.668315913924,-72.06971995349,11677,RICHER,3,55470.57407,55470.87468,6961,55836.06295,2012941147,POLYGON 5.76763279 -72.09770579 5.75104814 -72.04175228 5.57097786 -72.04091715 5.58268438 -72.0983507 5.76763279 -72.09770579 5.76763279 -72.09770579,8464.82418965325
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V12020,5.668315913924,-72.06971995349,11677,RICHER,3,55470.63926,55470.85574,7323,55836.02437,2012941148,POLYGON 5.76763279 -72.09770579 5.75104814 -72.04175228 5.57097786 -72.04091715 5.58268438 -72.0983507 5.76763279 -72.09770579 5.76763279 -72.09770579,8464.82418965325
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9IRW2VFQ,5.660416666667,-72.06777777778,10737,MACK,3,53798.94271,53798.94307,30,53799.31791,2012759113,POLYGON GSC1   5.53660153 -72.05166048   5.70926102 -72.03169850   5.78436847 -72.08438889   5.61374269 -72.10258510   5.53660153 -72.05166048,8465.39234504129
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9IRW2VHQ,5.660416666667,-72.06777777778,10737,MACK,3,53798.94927,53798.94963,30,53799.32104,2012759114,POLYGON GSC1   5.53660153 -72.05166048   5.70926102 -72.03169850   5.78436847 -72.08438889   5.61374269 -72.10258510   5.53660153 -72.05166048,8465.39234504129
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9IRW2VKQ,5.660416666667,-72.06777777778,10737,MACK,3,53798.95801,53798.96194,339,53799.32734,2012759116,POLYGON GSC1   5.53660153 -72.05166048   5.70926102 -72.03169850   5.78436847 -72.08438889   5.61374269 -72.10258510   5.53660153 -72.05166048,8465.39234504129
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9IRW2VRQ,5.660416666667,-72.06777777778,10737,MACK,3,53799.00648,53799.00684,30,53799.3116,2012759119,POLYGON GSC1   5.53660153 -72.05166048   5.70926102 -72.03169850   5.78436847 -72.08438889   5.61374269 -72.10258510   5.53660153 -72.05166048,8465.39234504129
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9IRW2VUQ,5.660416666667,-72.06777777778,10737,MACK,3,53799.01521,53799.01914,339,53799.60917,2012759121,POLYGON GSC1   5.53660153 -72.05166048   5.70926102 -72.03169850   5.78436847 -72.08438889   5.61374269 -72.10258510   5.53660153 -72.05166048,8465.39234504129
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RB2F6Q,5.660416666667,-72.06777777778,10375,MACK,3,53429.80767,53429.80803,30,53430.0972,2012756440,POLYGON GSC1   5.53317254 -72.05442392   5.70078356 -72.03071649   5.78789786 -72.08162124   5.62194896 -72.10352224   5.53317254 -72.05442392,8465.49359607847
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RB2F8Q,5.660416666667,-72.06777777778,10375,MACK,3,53429.81424,53429.81459,30,53430.18495,2012756441,POLYGON GSC1   5.53317254 -72.05442392   5.70078356 -72.03071649   5.78789786 -72.08162124   5.62194896 -72.10352224   5.53317254 -72.05442392,8465.49359607847
