# instrument detector propid target ra dec filter1 filter2 pr_inv exptime date-obs file
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 450 2009-10-26 clusters/WFC3/11360_30-DOR/ib6wd6exq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 445 2009-10-26 clusters/WFC3/11360_30-DOR/ib6wd6f1q_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 445 2009-10-26 clusters/WFC3/11360_30-DOR/ib6wd6f1q_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 445 2009-10-26 clusters/WFC3/11360_30-DOR/ib6wd6f1q_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 445 2009-10-26 clusters/WFC3/11360_30-DOR/ib6wd6f1q_raw.fits 
WFC3 IR 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 499 2009-10-26 clusters/WFC3/11360_30-DOR/ib6wd6f8q_raw.fits 
WFC3 IR 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1199 2009-10-26 clusters/WFC3/11360_30-DOR/ib6wd6fbq_flt.fits 
WFC3 IR 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1199 2009-10-26 clusters/WFC3/11360_30-DOR/ib6wd6fbq_raw.fits 
WFC3 IR 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1399 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wd6fhq_flt.fits 
WFC3 IR 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1399 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wd6fhq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 40 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7030_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 850 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7040_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1750 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7050_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7h8q_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7h8q_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7h8q_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7h8q_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7haq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7haq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7haq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7haq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1345 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hdq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hjq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hjq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hjq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hjq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hnq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hnq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hnq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hnq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hqq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hqq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hqq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hqq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 450 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hsq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 450 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hsq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 450 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hsq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 450 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hsq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 665 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hvq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 665 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7hxq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7i1q_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7i1q_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7i1q_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7i1q_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7i5q_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7i5q_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7i5q_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd7i5q_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 3 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8050_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 870 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8060_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 860 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8070_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 870 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8080_drz.fits 
WFC3 IR 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 2598 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr80a0_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 3 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jcq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 3 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jcq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 3 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jcq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 3 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jcq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jeq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jeq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jeq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jeq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1350 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jhq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jnq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jnq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jnq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jnq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jrq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jrq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jrq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jrq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 0 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8juq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 0 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8juq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 0 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8juq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 0 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8juq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jxq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jxq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jxq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jxq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 665 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8jzq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 665 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8k1q_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8k5q_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8k5q_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8k5q_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8k5q_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8k9q_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8k9q_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8k9q_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8k9q_raw.fits 
WFC3 IR 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 499 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8kgq_raw.fits 
WFC3 IR 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1199 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8kjq_flt.fits 
WFC3 IR 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1199 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8kjq_raw.fits 
WFC3 IR 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1399 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8kpq_flt.fits 
WFC3 IR 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1399 2009-10-27 clusters/WFC3/11360_30-DOR/ib6wr8kpq_raw.fits 
WFC3 UVIS 11714 NGC2005 82.542875 -69.752750 nan nan Bond_Howard 600 2009-12-05 clusters/WFC3/11714_NGC2005/ib7790010_drz.fits 
WFC3 UVIS 11714 NGC2005 82.542875 -69.752750 nan nan Bond_Howard 120 2009-12-05 clusters/WFC3/11714_NGC2005/ib7790020_drz.fits 
WFC3 UVIS 11714 NGC2005 82.542875 -69.752750 nan nan Bond_Howard 300 2009-12-05 clusters/WFC3/11714_NGC2005/ib7790zbq_flt.fits 
WFC3 UVIS 11714 NGC2005 82.542875 -69.752750 nan nan Bond_Howard 300 2009-12-05 clusters/WFC3/11714_NGC2005/ib7790zbq_raw.fits 
WFC3 UVIS 11714 NGC2005 82.542875 -69.752750 nan nan Bond_Howard 60 2009-12-05 clusters/WFC3/11714_NGC2005/ib7790zcq_flt.fits 
WFC3 UVIS 11714 NGC2005 82.542875 -69.752750 nan nan Bond_Howard 60 2009-12-05 clusters/WFC3/11714_NGC2005/ib7790zcq_raw.fits 
WFC3 UVIS 11714 NGC2005 82.542875 -69.752750 nan nan Bond_Howard 300 2009-12-05 clusters/WFC3/11714_NGC2005/ib7790zdq_flt.fits 
WFC3 UVIS 11714 NGC2005 82.542875 -69.752750 nan nan Bond_Howard 300 2009-12-05 clusters/WFC3/11714_NGC2005/ib7790zdq_raw.fits 
WFC3 UVIS 11714 NGC2005 82.542875 -69.752750 nan nan Bond_Howard 60 2009-12-05 clusters/WFC3/11714_NGC2005/ib7790zeq_flt.fits 
WFC3 UVIS 11714 NGC2005 82.542875 -69.752750 nan nan Bond_Howard 60 2009-12-05 clusters/WFC3/11714_NGC2005/ib7790zeq_raw.fits 
WFC3 UVIS 11914 EARTH-CALIB 0.000000 0.000000 nan nan McCullough_Peter 250 2011-04-17 clusters/WFC3/11914_EARTH-CALIB/ibca21azq_drz.fits 
WFC3 UVIS 11914 EARTH-CALIB 0.000000 0.000000 nan nan McCullough_Peter 250 2011-04-17 clusters/WFC3/11914_EARTH-CALIB/ibca21azq_flc.fits 
WFC3 UVIS 11914 EARTH-CALIB 0.000000 0.000000 nan nan McCullough_Peter 250 2011-04-17 clusters/WFC3/11914_EARTH-CALIB/ibca21azq_flt.fits 
WFC3 UVIS 11914 EARTH-CALIB 0.000000 0.000000 nan nan McCullough_Peter 250 2011-04-17 clusters/WFC3/11914_EARTH-CALIB/ibca21azq_rac.fits 
WFC3 UVIS 11914 EARTH-CALIB 0.000000 0.000000 nan nan McCullough_Peter 250 2011-04-17 clusters/WFC3/11914_EARTH-CALIB/ibca21azq_raw.fits 
WFC3 UVIS 11914 EARTH-CALIB 0.000000 0.000000 nan nan McCullough_Peter 250 2011-04-17 clusters/WFC3/11914_EARTH-CALIB/ibca21b0q_drz.fits 
WFC3 UVIS 11914 EARTH-CALIB 0.000000 0.000000 nan nan McCullough_Peter 250 2011-04-17 clusters/WFC3/11914_EARTH-CALIB/ibca21b0q_flc.fits 
WFC3 UVIS 11914 EARTH-CALIB 0.000000 0.000000 nan nan McCullough_Peter 250 2011-04-17 clusters/WFC3/11914_EARTH-CALIB/ibca21b0q_flt.fits 
WFC3 UVIS 11914 EARTH-CALIB 0.000000 0.000000 nan nan McCullough_Peter 250 2011-04-17 clusters/WFC3/11914_EARTH-CALIB/ibca21b0q_rac.fits 
WFC3 UVIS 11914 EARTH-CALIB 0.000000 0.000000 nan nan McCullough_Peter 250 2011-04-17 clusters/WFC3/11914_EARTH-CALIB/ibca21b0q_raw.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 9156 2011-04-16 clusters/WFC3/12219_NGC1846-OUT/ibjt01040_drz.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 2843 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01050_drz.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a1q_flc.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a1q_flt.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a1q_rac.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a1q_raw.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a4q_flc.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a4q_flt.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a4q_rac.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a4q_raw.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a8q_flc.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a8q_flt.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a8q_rac.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01a8q_raw.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01acq_flc.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01acq_flt.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01acq_rac.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01acq_raw.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01aiq_flt.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01aiq_raw.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01akq_flt.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01akq_raw.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01amq_flt.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01amq_raw.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01aoq_flt.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01aoq_raw.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01aqq_flt.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01aqq_raw.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01asq_flt.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01asq_raw.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01auq_flt.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 349 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01auq_raw.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 399 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01avq_flt.fits 
WFC3 IR 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 399 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01avq_raw.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 900 2011-04-16 clusters/WFC3/12219_NGC1846-OUT/ibjt01yqq_flc.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 900 2011-04-16 clusters/WFC3/12219_NGC1846-OUT/ibjt01yqq_flt.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 900 2011-04-16 clusters/WFC3/12219_NGC1846-OUT/ibjt01yqq_rac.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 900 2011-04-16 clusters/WFC3/12219_NGC1846-OUT/ibjt01yqq_raw.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-16 clusters/WFC3/12219_NGC1846-OUT/ibjt01yuq_flc.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-16 clusters/WFC3/12219_NGC1846-OUT/ibjt01yuq_flt.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-16 clusters/WFC3/12219_NGC1846-OUT/ibjt01yuq_rac.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-16 clusters/WFC3/12219_NGC1846-OUT/ibjt01yuq_raw.fits 
WFC3 UVIS 12219 NGC1846-OUT 76.920000 -67.449083 nan nan Milone_Antonino 1032 2011-04-17 clusters/WFC3/12219_NGC1846-OUT/ibjt01z0q_flc.fits 
