Names,RAJ2000,DEJ2000,Type,amaj,amin,PA,Com,SimbadName
@string,ra,dec,string,float,float,int,string,string
BM1,85.58333333,-68.56583333,C,0.400000006,0.349999994,30,,BMG 1
KMHK1253,85.5875,-67.31416667,CA,0.899999976,0.800000012,160,in LH112,KMHK1253
BSDL2847,85.59583333,-67.27388889,C,0.449999988,0.400000006,60,,BSDL2847
BM3,85.6,-68.53027778,CA,0.5,0.300000012,170,,BMG 3
BSDL2859,85.6,-69.61111111,C,0.400000006,0.349999994,20,in BSDL2868,BSDL2859
"LW272,KMHK1241",85.60416667,-62.50166667,C,0.800000012,0.699999988,40,,LW272
"BSDL2865,GKK-O137",85.6125,-70.05138889,CA,1.600000024,0.899999976,90,,BSDL2865
"HS396,KMHK1258",85.61666667,-66.94222222,C,1,0.800000012,100,,[HS66] 396
"SL663,LW273,ESO86SC22,KMHK1250",85.62083333,-65.36277778,C,1.899999976,1.899999976,0,,[SL63] 663
"NGC2098,SL667,ESO57SC28,BM4,",85.625,-68.27472222,C,2.200000048,2,140,"& KMHK1263,GKK-O192",NGC 2098
"BSDL2871,LOGLE692",85.63333333,-70.63472222,C,0.449999988,0.400000006,50,,BSDL2871
"BSDL2880,GKK-O60",85.6375,-71.29944444,CA,1.399999976,0.800000012,130,,BSDL2880
KMHK1255,85.65,-65.43888889,C,0.5,0.5,0,,KMHK1255
H88-322,85.65416667,-68.76,CA,0.449999988,0.449999988,0,in BSDL2869,H88 322
"KMHK1277,LOGLE693",85.65416667,-69.95166667,C,0.699999988,0.600000024,130,,KMHK1277
BSDL2853,85.65833333,-66.9275,C,0.75,0.75,0,,BSDL2853
"BRHT20b,GKK-O229",85.65833333,-67.32666667,CA,0.800000012,0.600000024,140,"mP,in LH112",BRHT20b
"SL672,LW279,KMHK1285",85.67083333,-72.06083333,C,0.699999988,0.5,60,,[SL63] 672
"HS398,KMHK1280,LOGLE694",85.67083333,-70.49555556,C,1.100000024,0.949999988,150,,[HS66] 398
"HS397A,KMHK1274",85.675,-69.06083333,CN,0.949999988,0.850000024,10,in LMC-N164,[HS66] 397A
"BM7,KMHK1271",85.6875,-68.06833333,CA,1,0.899999976,130,,BMG 7
"BM8,KMHK1273",85.69166667,-68.10916667,CA,0.899999976,0.800000012,120,mP,BMG 8
BSDL2861,85.69583333,-67.18916667,CA,0.449999988,0.400000006,40,,BSDL2861
BSDL2881,85.69583333,-70.16194444,C,0.899999976,0.75,50,,BSDL2881
BSDL2866,85.70833333,-67.37333333,C,0.5,0.449999988,170,,BSDL2866
"H88-323,KMHK1279",85.70833333,-68.79027778,C,1.200000048,0.949999988,160,,KMHK1279
"NGC2095,SL669,ESO86SC24,BRHT20a,",85.71666667,-67.32138889,C,1.5,1.399999976,140,"mP,in LH112 & KMHK1272",NGC 2095
BSDL2883,85.72916667,-69.46388889,C,0.5,0.449999988,80,in DEML310,BSDL2883
"BSDL2888,LOGLE696",85.72916667,-70.65527778,C,0.550000012,0.449999988,30,,BSDL2888
"SL671,KMHK1276",85.7375,-67.65055556,C,1.200000048,1,80,merger?,[SL63] 671
GKK-O3,85.75,-71.95,CA,1.460000038,1.460000038,0,,[GKK2003] O3
BSDL2884,85.76666667,-68.74777778,CA,0.5,0.400000006,130,,BSDL2884
BSDL2874,85.76666667,-67.13777778,CA,0.449999988,0.400000006,60,,BSDL2874
BM10,85.77083333,-68.725,CA,0.600000024,0.5,100,,BMG 10
"HS399,KMHK1287,LOGLE697",85.775,-70.27722222,C,0.899999976,0.75,50,,[HS66] 399
"HS401,KMHK1288,LOGLE698",85.78333333,-70.41666667,C,0.649999976,0.550000012,120,,[HS66] 401
"SL676,KMHK1289,LOGLE699",85.7875,-70.57111111,C,1.100000024,1.100000024,0,,[SL63] 676
BSDL2860,85.7875,-63.725,CA,1,1,0,,BSDL2860
"LW278,KMHK1265",85.79583333,-62.47527778,C,0.800000012,0.649999976,10,,LW278
"LW276,KMHK1269",85.8,-63.61722222,C,1,1,0,,LW276
"SL670,LW277,ESO86SC25,KMHK1268",85.80416667,-62.83305556,C,1.100000024,1,80,,[SL63] 670
"NGC2107,SL679,ESO57SC32,",85.80416667,-70.63972222,C,1.700000048,1.700000048,0,"& KMHK1291,LOGLE700",NGC 2107
H88-325,85.8125,-69.03416667,CA,0.5,0.400000006,10,,H88 325
BSDL2891,85.81666667,-69.34111111,CA,0.400000006,0.400000006,0,in DEML310,BSDL2891
"C3,KMHK1296",85.81666667,-71.49722222,CA,0.600000024,0.449999988,60,,KMHK1296
"SL675,BM11,KMHK1282",85.81666667,-67.58944444,C,0.949999988,0.949999988,0,,[SL63] 675
"BSDL2902,LOGLE701",85.825,-70.74305556,C,0.550000012,0.449999988,150,,BSDL2902
"SL674,ESO86SC26,KMHK1281",85.83333333,-66.26222222,C,1.700000048,1.5,30,,[SL63] 674
BM17,85.85,-68.56,CA,0.550000012,0.449999988,30,mP,BMG 17
BM18,85.85416667,-68.56916667,CA,0.850000024,0.649999976,130,mP,BMG 18
KMHK1278,85.86666667,-63.41305556,C,0.699999988,0.699999988,0,,KMHK1278
BM14,85.87083333,-67.7525,CA,0.5,0.349999994,40,,BMG 14
H88-326,85.87083333,-69.16222222,C,0.5,0.449999988,110,,H88 326
BSDL2898,85.88333333,-69.2525,CA,0.5,0.400000006,140,in BSDL2903,BSDL2898
"KMHK1299,LOGLE702",85.89166667,-70.51083333,C,0.649999976,0.600000024,30,,KMHK1299
"SL678,KMHK1283",85.89583333,-66.20861111,C,1.200000048,1.100000024,20,,[SL63] 678
"SL684,KMHK1302,LOGLE703",85.90833333,-70.56555556,C,0.850000024,0.850000024,0,,[SL63] 684
"H88-327,KMHK1295",85.90833333,-69.26416667,CN,0.699999988,0.699999988,0,in BSDL2903,H88 327
"BSDL2913,LOGLE704",85.925,-70.60833333,C,1,0.899999976,120,mP,BSDL2913
"H88-329,KMHK1297",85.92916667,-69.22305556,CA,0.600000024,0.550000012,30,,KMHK1297
"BSDL2912,LOGLE707",85.93333333,-70.13194444,C,0.600000024,0.5,30,,BSDL2912
"ESO86SC27,KMHK1292,GKK-O233",85.9375,-67.17416667,C,1.299999952,1.200000048,60,,KMHK1292
"KMHK1307,LOGLE705",85.9375,-70.85416667,C,0.600000024,0.550000012,60,,KMHK1307
"BSDL2915,LOGLE706",85.94166667,-70.89111111,C,0.699999988,0.600000024,90,,BSDL2915
"SL683,KMHK1303",85.95416667,-69.78861111,C,1.100000024,1.100000024,0,in? DEML310,[SL63] 683
BSDL2921,85.975,-71.28,C,0.349999994,0.300000012,50,br*sw,BSDL2921
"SL677,LW280,KMHK1286",85.97916667,-63.37305556,C,0.899999976,0.899999976,0,,[SL63] 677
"NGC2108,SL686,ESO57SC33,KMHK1304",85.98333333,-69.18055556,C,1.799999952,1.799999952,0,,NGC 2108
"BSDL2919,LOGLE709",85.98333333,-70.92777778,C,0.600000024,0.5,20,,BSDL2919
LOGLE708,85.98333333,-70.61055556,C,0.360000014,0.360000014,0,mP,OGLE-CL LMC 708
"HS403,KMHK1312",85.99583333,-69.99583333,C,0.649999976,0.649999976,0,,[HS66] 403
KMHK1301,86.0125,-67.525,C,0.449999988,0.449999988,0,in BM24,KMHK1301
"SL680,LW281,KMHK1290",86.0125,-63.92527778,C,1.700000048,1.700000048,0,mP,[SL63] 680
"OHSC25,KMHK1338",86.01666667,-74.45333333,C,0.600000024,0.600000024,0,,OHSC25
"BSDL2920,LOGLE710",86.025,-70.53277778,C,0.949999988,0.800000012,20,,BSDL2920
"HS402,BM25,KMHK1305",86.02916667,-68.35694444,CA,0.949999988,0.75,40,,[HS66] 402
BSDL2896,86.03333333,-63.93944444,C,0.600000024,0.600000024,0,mP,BSDL2896
"H88-330,KMHK1309",86.0375,-68.77388889,CA,1,0.899999976,150,,KMHK1309
"H88-331,KMHK1313",86.04583333,-69.33333333,C,0.649999976,0.600000024,110,,KMHK1313
"HS405,KMHK1321",86.05,-71.32861111,CA,0.5,0.449999988,140,,[HS66] 405
"SL685,LW283,KMHK1298",86.05833333,-65.3025,C,1.399999976,1.399999976,0,mP,[SL63] 685
"SL691,BRHT40a,KMHK1319,LOGLE711,",86.05833333,-70.65555556,C,0.800000012,0.699999988,140,m5 & GKK-O95n,[SL63] 691
"SL692,BRHT40b,KMHK1320,LOGLE712,",86.05833333,-70.66944444,C,1,0.899999976,30,m5 & GKK-O95s,[SL63] 692
"NGC2097,SL682,LW282,ESO56SC28,",86.06666667,-62.785,C,1.899999976,1.899999976,0,& KMHK1294,NGC 2097
"BSDL2929,LOGLE713",86.07083333,-70.99972222,C,0.449999988,0.449999988,0,m5,BSDL2929
"NGC2105,SL687,ESO86SC29,",86.08333333,-66.91777778,C,1.700000048,1.5,160,"& KMHK1306,GKK-O228",NGC 2105
"HS404,KMHK1311",86.08333333,-67.16722222,CA,0.649999976,0.550000012,110,in LH116,[HS66] 404
"BSDL2927,LOGLE714",86.09166667,-70.25611111,C,0.649999976,0.600000024,150,,BSDL2927
"NGC2109,SL688,ESO57SC34,BM28,",86.09166667,-68.54666667,C,1.600000024,1.600000024,0,in GKK-A118 & KMHK1314,NGC 2109
KMHK1315,86.10833333,-68.74083333,C,0.800000012,0.699999988,110,,KMHK1315
KMHK1340,86.1125,-73.48333333,C,1.100000024,1.100000024,0,,KMHK1340
"BSDL2924,GKK-O179",86.1375,-68.13388889,CA,1.5,1.5,0,,BSDL2924
"NGC2111,SL699,ESO57SC35,BRHT21a,",86.1375,-70.99305556,C,1.5,1.399999976,60,"m5 & KMHK1328,LOGLE715,GKK-O89",NGC 2111
"LW285,KMHK1308",86.14583333,-64.93055556,CA,0.5,0.400000006,130,,LW285
"SL689,LW284,KMHK1310",86.15833333,-65.0025,C,1.100000024,1.100000024,0,,[SL63] 689
"SL697,KMHK1316",86.16666667,-67.1325,CA,1.200000048,1.200000048,0,in LMC-N74w,[SL63] 697
"BSDL2943,LOGLE716",86.17083333,-71.04027778,C,1.100000024,1.100000024,0,,BSDL2943
"BSDL2938,LOGLE717",86.175,-70.42527778,C,0.550000012,0.349999994,170,mP,BSDL2938
BM31,86.17916667,-67.86305556,CA,0.699999988,0.600000024,50,mP,BMG 31
"HS407,BRHT21b,KMHK1334,LOGLE718",86.1875,-71.00583333,C,0.649999976,0.600000024,110,"m5,in BSDL2942",[HS66] 407
"KMHK1331,LOGLE719",86.19166667,-70.28805556,C,0.600000024,0.550000012,130,,KMHK1331
BM36,86.19583333,-68.43888889,C,0.649999976,0.649999976,0,,BMG 36
"HS406,KMHK1332,LOGLE720",86.19583333,-70.40611111,C,0.75,0.550000012,20,mP,[HS66] 406
"BM37,KMHK1325",86.2,-68.73861111,C,1,1,0,,BMG 37
C6,86.20833333,-71.17194444,C,0.400000006,0.349999994,30,,[H75] 6
"SL690,BM34,KMHK1323,GKK-O178",86.20833333,-67.77916667,C,1.399999976,1.399999976,0,,[SL63] 690
BM41,86.225,-68.52333333,CA,0.5,0.400000006,30,,BMG 41
"SL703,LW290,KMHK1352",86.225,-74.84916667,C,1.100000024,1.100000024,0,,[SL63] 703
"C7,KMHK1341",86.225,-71.70083333,CA,0.850000024,0.699999988,60,"mP,compact core",KMHK1341
"HS409,KMHK1336,LOGLE721",86.2375,-70.33305556,C,0.600000024,0.5,110,,[HS66] 409
"KMHK1337,LOGLE722",86.24166667,-70.2175,C,0.649999976,0.550000012,10,mP,KMHK1337
BM42,86.24583333,-68.10805556,CA,0.699999988,0.649999976,30,mP,BMG 42
"SL693,BM40,KMHK1326",86.24583333,-67.70694444,C,1.399999976,1.299999952,20,,[SL63] 693
"BSDL2950,LOGLE723",86.25416667,-70.54277778,C,0.5,0.400000006,30,,BSDL2950
BSDL2932,86.25416667,-66.92972222,CA,0.449999988,0.449999988,0,,BSDL2932
"SL695,BM43,KMHK1329",86.2625,-67.825,C,1.299999952,1.299999952,0,,[SL63] 695
LOGLE724,86.2625,-70.28333333,C,0.400000006,0.400000006,0,,OGLE-CL LMC 724
"SL702,KMHK1339,LOGLE725",86.27083333,-70.24138889,C,1.200000048,1.100000024,120,,[SL63] 702
"HS408,KMHK1327",86.275,-66.96555556,C,0.800000012,0.699999988,130,in BSDL2934,[HS66] 408
"SL694,LW287,KMHK1318",86.275,-63.67666667,C,1,0.899999976,160,,[SL63] 694
KMHK1322,86.28333333,-64.79722222,CA,0.949999988,0.949999988,0,mP,KMHK1322
"BSDL2954,LOGLE726",86.29583333,-70.72416667,C,0.949999988,0.800000012,70,,BSDL2954
"SL698,BRHT41a",86.30416667,-68.14694444,C,0.899999976,0.800000012,140,"mP,in BM45",[SL63] 698
"SL696,LW286,KMHK1324",86.30833333,-64.77305556,C,0.899999976,0.800000012,130,mP,[SL63] 696
BRHT41b,86.32083333,-68.14388889,CA,0.75,0.75,0,"mP,in BM45",BRHT41b
"BSDL2963,LOGLE727",86.3375,-70.60166667,C,0.449999988,0.349999994,30,,BSDL2963
"SL700,LW288,KMHK1333",86.35,-66.12083333,C,2.099999905,2.099999905,0,,[SL63] 700
"SL704,KMHK1343,LOGLE728",86.35416667,-70.40111111,C,0.850000024,0.699999988,110,,[SL63] 704
H88-333,86.3625,-69.34527778,C,0.550000012,0.5,60,in? DEML310,H88 333
"HS410,KMHK1344,LOGLE729",86.38333333,-70.75944444,C,0.800000012,0.649999976,50,,[HS66] 410
"SL701,LW289,ESO56SC30,KMHK1330",86.38333333,-63.71555556,C,1.700000048,1.5,30,,[SL63] 701
BM46,86.39583333,-67.44333333,CA,0.5,0.449999988,60,"mP,in DEML308",BMG 46
BSDL2953,86.4125,-67.07166667,CA,0.550000012,0.449999988,160,,BSDL2953
"BSDL2970,LOGLE730",86.4125,-70.93916667,C,1.200000048,0.699999988,170,,BSDL2970
"BSDL2972,LOGLE731",86.44166667,-70.71916667,C,0.550000012,0.400000006,50,mT,BSDL2972
"HS411,KMHK1345",86.45833333,-69.38027778,CA,0.5,0.400000006,20,,[HS66] 411
BM50,86.47083333,-67.39444444,C,0.850000024,0.649999976,80,"mP,in DEML308",BMG 50
"HS412,KMHK1347",86.48333333,-69.27194444,CA,0.800000012,0.600000024,120,in? DEML310,[HS66] 412
"BSDL2978,LOGLE732",86.49583333,-70.72944444,C,0.449999988,0.349999994,120,mT,BSDL2978
"LW294,KMHK1357",86.50833333,-71.74416667,C,0.850000024,0.800000012,120,,LW294
GKK-O184,86.525,-67.76666667,CA,1.460000038,1.460000038,0,,[GKK2003] O184
"LW297,KMHK1372",86.53333333,-74.52305556,C,1.700000048,1.700000048,0,,LW297
"BM62,KMHK1348",86.5375,-68.00583333,C,0.75,0.649999976,120,in GKK-A113,BMG 62
LOGLE733,86.54583333,-70.72,C,0.340000004,0.340000004,0,mT,OGLE-CL LMC 733
"SL707,KMHK1353",86.55,-69.0825,C,1.299999952,1.299999952,0,,[SL63] 707
"NGC2114,SL706,ESO57SC37,BM64,",86.55,-68.04861111,C,1.399999976,1.200000048,30,& KMHK1351,NGC 2114
BM61,86.55416667,-67.39083333,CA,0.649999976,0.550000012,80,in DEML308,BMG 61
"SL709,BM63,KMHK1350",86.5625,-67.56833333,C,1.100000024,0.949999988,50,,[SL63] 709
KMHK1349,86.56666667,-67.26083333,C,1.200000048,1.100000024,170,,KMHK1349
"BSDL2982,LOGLE734",86.57083333,-71.06416667,C,0.600000024,0.5,170,,BSDL2982
BSDL2971,86.57083333,-66.84583333,CA,0.800000012,0.649999976,140,,BSDL2971
"LW295,KMHK1368",86.575,-73.11694444,C,0.600000024,0.600000024,0,,LW295
BSDL2967,86.57916667,-64.68944444,CA,0.5,0.400000006,160,,BSDL2967
BM66,86.58333333,-67.75333333,C,0.649999976,0.649999976,0,,BMG 66
"SL708,LW293,KMHK1346",86.59166667,-65.43638889,C,1.100000024,1,110,,[SL63] 708
BSDL2980,86.59583333,-70.14611111,C,0.550000012,0.449999988,90,mP,BSDL2980
"SL713,LW296,KMHK1362",86.60416667,-71.55361111,C,1.100000024,1,110,,[SL63] 713
"HS413,KMHK1358",86.60833333,-70.14666667,C,0.949999988,0.850000024,30,mP,[HS66] 413
H88-335,86.6125,-71.32361111,C,0.5,0.349999994,60,,H88 335
BM68,86.61666667,-67.45555556,CA,0.649999976,0.550000012,30,,BMG 68
"BM71,KMHK1354",86.62916667,-67.68444444,CA,0.649999976,0.600000024,120,,BMG 71
"BM72,GKK-O189",86.62916667,-68.14194444,CA,0.649999976,0.649999976,0,,BMG 72
"BSDL2993,LOGLE735",86.65416667,-70.77583333,C,0.5,0.449999988,110,in GKK-A77,BSDL2993
"HS414,BRHT42b,KMHK1365,LOGLE736,",86.67083333,-70.84777778,C,1,0.75,80,mP & GKK-O92s,[HS66] 414
"SL716,BRHT42a,KMHK1367,LOGLE737,",86.69583333,-70.83277778,C,1.100000024,1,140,mP  & GKK-O92n,[SL63] 716
KMHK1355,86.7,-65.28666667,C,0.400000006,0.349999994,100,,KMHK1355
"BSDL3001,LOGLE738",86.7,-70.58916667,C,0.800000012,0.800000012,0,,BSDL3001
BSDL2976,86.70833333,-63.85555556,C,0.899999976,0.800000012,10,mP,BSDL2976
BSDL2998,86.70833333,-69.97888889,CA,0.649999976,0.550000012,110,,BSDL2998
BSDL2995,86.7125,-69.41972222,C,0.5,0.400000006,130,in KMHK1364,BSDL2995
"BSDL3000,LOGLE739",86.7125,-70.51111111,C,1,0.850000024,80,,BSDL3000
"BSDL3003,LOGLE740",86.71666667,-70.80583333,C,0.449999988,0.449999988,0,,BSDL3003
"H88-334,KMHK1363",86.71666667,-69.18972222,CA,0.800000012,0.649999976,40,,KMHK1363
"SL711,KMHK1359",86.72916667,-66.66666667,C,0.899999976,0.899999976,0,,[SL63] 711
"SL712,KMHK1360",86.74166667,-66.76805556,C,1.299999952,1.200000048,30,,[SL63] 712
"SL710,LW298,ESO86SC32,KMHK1356",86.74166667,-63.87833333,C,1.899999976,1.899999976,0,mP,[SL63] 710
BSDL3002,86.74166667,-70.14388889,CA,0.349999994,0.300000012,10,in DEML317,BSDL3002
"HS415,KMHK1361",86.75,-66.99972222,C,0.800000012,0.649999976,50,,[HS66] 415
H88-338,86.75833333,-71.26277778,CA,0.800000012,0.699999988,50,,H88 338
"HS416,BRHT56a,KMHK1371",86.75833333,-69.96333333,C,0.800000012,0.649999976,70,mP,[HS66] 416
BSDL3008,86.775,-70.27138889,CA,0.449999988,0.349999994,40,,BSDL3008
"HS417,BRHT56b,KMHK1374",86.7875,-69.95527778,C,0.949999988,0.850000024,60,mP,[HS66] 417
"BM78,KMHK1369,GKK-O183",86.80416667,-68.17888889,C,0.550000012,0.449999988,100,mP,BMG 78
"NGC2116,SL715,ESO57SC38,BM79,",86.80833333,-68.50638889,C,1.200000048,1.100000024,160,"mP & KMHK1370,GKK-O181",NGC 2116
"BSDL3015,LOGLE741",86.8125,-70.81638889,C,0.699999988,0.600000024,90,,BSDL3015
BSDL3005,86.81666667,-68.50166667,CA,0.649999976,0.5,150,mP,BSDL3005
"SL714,KMHK1366",86.82083333,-66.88305556,C,1.299999952,1.100000024,160,,[SL63] 714
BSDL3013,86.82916667,-70.06944444,CA,0.449999988,0.349999994,80,,BSDL3013
OHSC26,86.84583333,-62.6225,CA,0.800000012,0.800000012,0,,OHSC26
"BSDL3017,LOGLE742",86.84583333,-70.44361111,C,1.100000024,1,60,,BSDL3017
LOGLE743,86.85,-70.69861111,C,1.980000019,1.080000043,0,,OGLE-CL LMC 743
BM82,86.86666667,-67.96055556,CA,0.550000012,0.449999988,110,in GKK-A117,BMG 82
"BM84,KMHK1375",86.87083333,-68.19083333,C,0.649999976,0.550000012,150,,BMG 84
H88-340,86.87083333,-71.46638889,CA,0.899999976,0.899999976,0,,H88 340
"SL721,LW301,KMHK1387",86.875,-72.48638889,C,1,0.899999976,160,,[SL63] 721
"H88-341,KMHK1383,LOGLE744",86.89166667,-70.96555556,C,0.850000024,0.75,30,,H88 341
GKK-O186,86.9,-68.15,CA,1.460000038,1.460000038,0,,[GKK2003] O186
"BM86,KMHK1376",86.9,-68.56861111,C,0.75,0.649999976,70,,BMG 86
BSDL2991,86.9,-62.63638889,CA,1.100000024,0.949999988,60,,BSDL2991
"SL719,KMHK1379",86.9,-69.32722222,C,0.949999988,0.949999988,0,,[SL63] 719
KMHK1382,86.90416667,-69.58777778,C,0.899999976,0.800000012,80,in BSDL3033,KMHK1382
H88-342,86.90833333,-70.99944444,CA,0.449999988,0.349999994,50,in BSDL3042,H88 342
BSDL3023,86.9125,-69.22861111,CA,0.550000012,0.449999988,70,,BSDL3023
"NGC2118,SL717,ESO57SC39,KMHK1380",86.9125,-69.13166667,C,1.600000024,1.600000024,0,,NGC 2118
"SL722,KMHK1384,LOGLE745",86.92083333,-71.20666667,C,1.100000024,1,40,in BSDL3042,[SL63] 722
"SL723,LW302,KMHK1394",86.9375,-73.16861111,C,1.399999976,1.399999976,0,,[SL63] 723
"NGC2117,SL718,ESO86SC33,BM87,",86.94166667,-67.45083333,C,2,1.799999952,90,"& KMHK1377,GKK-O224",NGC 2117
"SL720,LW299,KMHK1373",86.94166667,-65.01111111,C,1.200000048,1.200000048,0,,[SL63] 720
KMHK1378,86.975,-67.0625,CA,1.799999952,1.5,0,,KMHK1378
BSDL3043,86.9875,-69.84277778,CA,0.800000012,0.649999976,110,in BSDL3038,BSDL3043
BSDL3041,86.9875,-69.80861111,CA,0.899999976,0.800000012,60,,BSDL3041
BSDL3050,87,-70.475,CA,0.699999988,0.649999976,100,,BSDL3050
KMHK1386,87.00833333,-69.58277778,CA,1.399999976,1.200000048,80,in BSDL3033,KMHK1386
BSDL3054,87.03333333,-70.18416667,CA,0.400000006,0.349999994,0,,BSDL3054
BSDL3048,87.03333333,-69.61083333,CA,0.5,0.449999988,40,,BSDL3048
KMHK1389,87.05,-70.46611111,C,0.800000012,0.699999988,100,,KMHK1389
BSDL3060,87.05,-70.55666667,CA,0.800000012,0.699999988,70,,BSDL3060
GKK-O159,87.05,-69.1,CA,1.460000038,1.460000038,0,,[GKK2003] O159
GKK-O156,87.05,-69.16666667,CA,2.99000001,2.99000001,0,,[GKK2003] O156
"NGC2121,SL725,LW303,ESO57SC40,",87.05,-71.48055556,C,2.700000048,2.200000048,30,& KMHK1398,NGC 2121
KMHK1405,87.0625,-71.98888889,C,0.800000012,0.800000012,0,,KMHK1405
KMHK1392,87.0625,-70.44277778,C,1,0.899999976,50,,KMHK1392
"HS419,KMHK1385",87.07916667,-67.24166667,C,1.299999952,1.100000024,50,in BSDL3037,[HS66] 419
KMHK1381,87.0875,-63.59722222,C,0.800000012,0.800000012,0,,KMHK1381
"BSDL3055,GKK-180",87.1125,-68.17861111,CA,0.949999988,0.649999976,30,,BSDL3055
BSDL3067,87.11666667,-70.18111111,CA,0.600000024,0.5,70,in BSDL3064,BSDL3067
"HS420,KMHK1403",87.11666667,-70.54777778,C,0.800000012,0.699999988,100,br*edge,[HS66] 420
H88-344,87.12916667,-71.16583333,C,0.649999976,0.449999988,110,in BSDL3074,H88 344
BSDL3032,87.13333333,-63.23055556,CA,0.699999988,0.600000024,160,,BSDL3032
BSDL3072,87.1375,-70.4825,CA,0.800000012,0.800000012,0,,BSDL3072
BSDL3075,87.14583333,-70.59916667,C,0.550000012,0.5,120,,BSDL3075
BSDL3071,87.14583333,-70.31083333,CA,0.449999988,0.349999994,60,,BSDL3071
BM95,87.16666667,-67.87722222,CA,0.5,0.5,0,,BMG 95
"SL733,LW310,KMHK1412",87.18333333,-71.64583333,C,1.200000048,1.100000024,40,,[SL63] 733
"SL737,LW312,KMHK1432",87.18333333,-75.73333333,C,1,1,0,,[SL63] 737
KMHK1408,87.19166667,-70.47305556,C,1.100000024,1.100000024,0,,KMHK1408
"SL724,LW305,KMHK1388",87.21666667,-64.63416667,C,0.899999976,0.899999976,0,,[SL63] 724
KMHK1395,87.21666667,-66.43277778,CA,0.5,0.449999988,20,,KMHK1395
KMHK1410,87.22083333,-70.23861111,C,0.800000012,0.800000012,0,,KMHK1410
"SL734,ESO57SC42,KMHK1413",87.22916667,-71.05916667,C,1.399999976,1.399999976,0,in BSDL3042,[SL63] 734
"HS421,KMHK1401",87.23333333,-67.09416667,C,0.5,0.5,0,,[HS66] 421
HS418,87.23333333,-69.95916667,C,0.5,0.349999994,100,#NAME?,[HS66] 418
KMHK1400,87.24583333,-66.49138889,CA,0.800000012,0.699999988,130,,KMHK1400
"SL726,LW306,KMHK1390",87.24583333,-64.73277778,C,0.850000024,0.850000024,0,,[SL63] 726
"SL727,LW307,KMHK1393",87.25416667,-65.01194444,C,1.5,1.5,0,,KMHK1393
KMHK1391,87.25416667,-64.34666667,C,0.800000012,0.800000012,0,,KMHK1391
"SL728,LW308,BH46C1,KMHK1397",87.25833333,-65.69472222,C,0.949999988,0.850000024,140,mP,[SL63] 728
"LW309,KMHK1396",87.26666667,-65.20416667,C,0.899999976,0.899999976,0,,LW309
KMHK1411,87.26666667,-69.55638889,CA,0.550000012,0.400000006,40,,KMHK1411
KMHK1404,87.27083333,-66.78611111,CA,0.649999976,0.649999976,0,,KMHK1404
"BH46C2,KMHK1402",87.2875,-65.71416667,C,0.649999976,0.550000012,40,mP,KMHK1402
"SL730,BM98,KMHK1407",87.29583333,-67.51222222,C,1.5,1.5,0,mP,[SL63] 730
"HS422,KMHK1406",87.30833333,-66.77694444,C,0.899999976,0.800000012,20,,[HS66] 422
BSDL3092,87.31666667,-69.68138889,CA,0.349999994,0.25,170,,BSDL3092
"SL736,KMHK1420",87.32083333,-70.79777778,C,0.800000012,0.649999976,70,mP,[SL63] 736
"SL729,LW311,KMHK1399",87.33333333,-63.12916667,C,1.200000048,1.100000024,100,,[SL63] 729
"LW315,KMHK1446",87.3625,-74.70111111,C,1.200000048,1.200000048,0,,LW315
KMHK1409,87.3875,-65.28611111,CA,0.649999976,0.600000024,130,,KMHK1409
"HS424,KMHK1425",87.4,-70.69305556,C,0.850000024,0.699999988,150,,[HS66] 424
"SL732,BM104,KMHK1415",87.4,-67.64638889,C,1.100000024,1,130,,[SL63] 732
KMHK1421,87.40833333,-70.07861111,C,0.649999976,0.649999976,0,in LH118,KMHK1421
GKK-O132,87.425,-69.75,CA,1.460000038,1.460000038,0,,[GKK2003] O132
"BM106,KMHK1419",87.425,-68.0925,C,0.550000012,0.550000012,0,in DEML328,BMG 106
"SL740,KMHK1427",87.4375,-70.21083333,C,1.600000024,1.5,100,,[SL63] 740
KMHK1416,87.44583333,-67.04833333,CA,0.899999976,0.800000012,30,,KMHK1416
GKK-O94,87.45,-70.68333333,CA,1.460000038,1.460000038,0,,[GKK2003] O94
GKK-O157,87.45,-69.15,CA,1.460000038,1.460000038,0,,[GKK2003] O157
KMHK1422,87.4625,-68.96916667,CA,0.800000012,0.800000012,0,,KMHK1422
GKK-O185,87.475,-68.13333333,CA,1.460000038,1.460000038,0,,[GKK2003] O185
GKK-O93,87.475,-70.58333333,CA,1.460000038,1.460000038,0,,[GKK2003] O93
"SL744,KMHK1434",87.48333333,-70.85472222,C,1.299999952,1.299999952,0,,[SL63] 744
"C10,KMHK1435",87.48333333,-71.21333333,CA,1.100000024,1,100,,KMHK1435
C9,87.5,-71.16611111,C,0.5,0.5,0,"mP,gal?neb?sup",[H75] 9
"SL749,LW317,KMHK1449",87.5,-73.0475,C,1.600000024,1.600000024,0,,[SL63] 749
"SL739,LW313,KMHK1418",87.5,-65.51,C,1.5,1.5,0,,[SL63] 739
H88-346,87.5125,-71.05305556,C,0.400000006,0.349999994,0,,H88 346
"H7,SL735,ESO57SC43,BM109,",87.5125,-67.71805556,C,2.299999952,2.299999952,0,& KMHK1424,[H60b] 7
BSDL3109,87.51666667,-69.63,CA,0.449999988,0.449999988,0,,BSDL3109
