Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,High-Level Science Products,Ang Sep (')
U40E510FR,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:47:14,1998-11-22 17:48:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:13:15,U40E510FR,,0.931
U40E510DR,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:41:14,1998-11-22 17:42:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:09:56,U40E510DR,,0.235
U40E510ER,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:44:14,1998-11-22 17:45:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:10:05,U40E510ER,,0.235
U40E510FR,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:47:14,1998-11-22 17:48:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:13:15,U40E510FR,,0.235
U3YO030PR,SMC-N88,21.0584387,-73.1572388,9,1997-08-31 10:24:13,1997-08-31 10:24:23,10.000,WFPC2 ,PC1-FIX,F814W,8012.000,6535,1998-08-31 14:15:09,U3YO030PR,,0.581
U3YO0312R,SMC-N88,21.0586770,-73.1573089,9,1997-08-31 13:00:13,1997-08-31 13:00:23,10.000,WFPC2 ,PC1-FIX,F814W,8012.000,6535,1998-08-31 14:22:30,U3YO0312R,,0.584
W1DT0105T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:21:16,1993-07-07 14:22:56,100.000,WFPC  ,ALL,F336W,3358.000,4382,1995-08-01 00:00:00,W1DT0105T,,0.657
W1DT0106T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:28:16,1993-07-07 14:28:46,30.000,WFPC  ,ALL,F439W,4353.000,4382,1995-08-01 00:00:00,W1DT0106T,,0.657
W1DT0107T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:34:16,1993-07-07 14:34:26,10.000,WFPC  ,ALL,F555W,5479.000,4382,1995-08-01 00:00:00,W1DT0107T,,0.657
U40E510DR,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:41:14,1998-11-22 17:42:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:09:56,U40E510DR,,0.483
U40E510ER,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:44:14,1998-11-22 17:45:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:10:05,U40E510ER,,0.483
U40E510FR,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:47:14,1998-11-22 17:48:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:13:15,U40E510FR,,0.483
U4837901R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:18:13,1998-04-05 12:18:23,10.000,WFPC2 ,PC1,F336W,3344.000,7282,1999-04-05 14:11:26,U4837901R,,0.366
U4837902R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:20:13,1998-04-05 12:20:23,10.000,WFPC2 ,PC1,F336W,3344.000,7282,1999-04-05 14:13:16,U4837902R,,0.366
U4837903R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:23:13,1998-04-05 12:23:25,12.000,WFPC2 ,PC1,F439W,4311.000,7282,1999-04-05 16:17:35,U4837903R,,0.366
U4837904R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:25:13,1998-04-05 12:25:25,12.000,WFPC2 ,PC1,F439W,4311.000,7282,1999-04-05 14:07:21,U4837904R,,0.366
U4837905R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:28:13,1998-04-05 12:28:17,4.000,WFPC2 ,PC1,F555W,5439.000,7282,1999-04-05 14:19:44,U4837905R,,0.366
U4837906R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:30:13,1998-04-05 12:30:17,4.000,WFPC2 ,PC1,F555W,5439.000,7282,1999-04-05 14:15:22,U4837906R,,0.366
U4837901R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:18:13,1998-04-05 12:18:23,10.000,WFPC2 ,PC1,F336W,3344.000,7282,1999-04-05 14:11:26,U4837901R,,0.483
U4837902R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:20:13,1998-04-05 12:20:23,10.000,WFPC2 ,PC1,F336W,3344.000,7282,1999-04-05 14:13:16,U4837902R,,0.483
U4837903R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:23:13,1998-04-05 12:23:25,12.000,WFPC2 ,PC1,F439W,4311.000,7282,1999-04-05 16:17:35,U4837903R,,0.483
U4837904R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:25:13,1998-04-05 12:25:25,12.000,WFPC2 ,PC1,F439W,4311.000,7282,1999-04-05 14:07:21,U4837904R,,0.483
U4837905R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:28:13,1998-04-05 12:28:17,4.000,WFPC2 ,PC1,F555W,5439.000,7282,1999-04-05 14:19:44,U4837905R,,0.483
U4837906R,SMC8,22.7712491,-73.4254225,10,1998-04-05 12:30:13,1998-04-05 12:30:17,4.000,WFPC2 ,PC1,F555W,5439.000,7282,1999-04-05 14:15:22,U4837906R,,0.483
