dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,s_region,jpegURL,obsid,objID,distance,group,litidx
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09244_kq_wfpc2_f606w_pc,80.8560766350488,-68.4328053547723,9244,Casertano,3,52135.92309,52135.94439,1700.0,510.890014648438,661.1300048828131,,52136.24227,POLYGON J2000 80.87300100 -68.42927900 80.84649600 -68.42658000 80.83914700 -68.43633000 80.86565900 -68.43902700 80.87300100 -68.42927900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09244_kq_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004470631,2014850724,4741.709015775639,23.0,146.0
image,HST,WFPC2/WFC,HLA,F336W,OPTICAL,NGC1856,,hst_05342_02_wfpc2_f336w_wf,77.381624294823,-69.1162710501038,5342,Freedman,3,49558.63491,49558.63896,350.0,314.220001220703,351.640014648438,,49924.04286,POLYGON J2000 77.37324230 -69.10088356 77.37311500 -69.10069300 77.36685066 -69.10122650 77.31276600 -69.10582200 77.32716000 -69.12734800 77.35789206 -69.12474173 77.36336700 -69.13328000 77.38568423 -69.13146021 77.39253400 -69.14243500 77.45311900 -69.13763200 77.43963100 -69.11602000 77.43939645 -69.11603863 77.42661300 -69.09645600 77.37324230 -69.10088356,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05342_02_wfpc2_f336w_wf&size=ALL&format=jpeg&output_size=256,2004380446,2014760539,4884.61354040693,24.0,101.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1856,,hst_05475_13_wfpc2_f555w_pc,77.3746823699713,-69.1291848713937,5475,Shara,3,49389.95922,49389.95957,30.0,472.260009765625,595.0999755859381,,49877.67303,POLYGON J2000 77.39199900 -69.12556400 77.36452200 -69.12301600 77.35736000 -69.13280400 77.38483100 -69.13535400 77.39199900 -69.12556400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_13_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004386543,2014766636,4965.4414746002285,24.0,101.0
image,HST,WFPC2/PC,HLA,F336W,OPTICAL,NGC1856,,hst_05342_02_wfpc2_f336w_pc,77.3740359577126,-69.1272218305063,5342,Freedman,3,49558.63491,49558.63896,350.0,314.220001220703,351.640014648438,,49924.04286,POLYGON J2000 77.36336700 -69.13328000 77.39102800 -69.13102400 77.38469900 -69.12116300 77.35704300 -69.12341700 77.36336700 -69.13328000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05342_02_wfpc2_f336w_pc&size=ALL&format=jpeg&output_size=256,2004380445,2014760538,4965.88862880708,24.0,101.0
image,HST,WFPC2/WFC,HLA,F255W,UV,ANY,,hst_09827_11_wfpc2_f255w_wf,82.7407214353228,-71.0521682498719,9827,Bianchi,3,53207.17866000001,53207.18514,400.0,238.00999450683602,277.519989013672,,53572.5859,POLYGON J2000 82.66273000 -71.05842500 82.69686409 -71.05644485 82.70137200 -71.06508000 82.72614764 -71.06371363 82.73173600 -71.07480900 82.79896900 -71.07123900 82.78881365 -71.05107769 82.78796400 -71.04938900 82.78770392 -71.04940285 82.77711600 -71.02959400 82.71785528 -71.03293494 82.71774900 -71.03274200 82.65071700 -71.03664200 82.66273000 -71.05842500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_11_wfpc2_f255w_wf&size=ALL&format=jpeg&output_size=256,2004495216,2014875309,5074.308924880371,27.0,164.0
image,HST,WFPC2/WFC,HLA,F336W,OPTICAL,ANY,,hst_09827_11_wfpc2_f336w_wf,82.7407214353228,-71.0521682498719,9827,Bianchi,3,53207.18767,53207.19034,100.0,314.220001220703,351.640014648438,,53572.58617,POLYGON J2000 82.69686409 -71.05644485 82.70137200 -71.06508000 82.72614764 -71.06371363 82.73173600 -71.07480900 82.79896900 -71.07123900 82.78881365 -71.05107769 82.78796400 -71.04938900 82.78770392 -71.04940285 82.77711600 -71.02959400 82.71785528 -71.03293494 82.71774900 -71.03274200 82.65071700 -71.03664200 82.66273000 -71.05842500 82.69686409 -71.05644485,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_11_wfpc2_f336w_wf&size=ALL&format=jpeg&output_size=256,2004495218,2014875311,5074.308924880371,27.0,164.0
image,HST,WFPC2/WFC,HLA,F439W,OPTICAL,ANY,,hst_09827_11_wfpc2_f439w_wf,82.7407214353228,-71.0521682498719,9827,Bianchi,3,53207.19253,53207.19439,80.0,405.600006103516,452.920013427734,,53572.58645,POLYGON J2000 82.71774900 -71.03274200 82.65071700 -71.03664200 82.66273000 -71.05842500 82.69686409 -71.05644485 82.70137200 -71.06508000 82.72614764 -71.06371363 82.73173600 -71.07480900 82.79896900 -71.07123900 82.78881365 -71.05107769 82.78796400 -71.04938900 82.78770392 -71.04940285 82.77711600 -71.02959400 82.71785528 -71.03293494 82.71774900 -71.03274200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_11_wfpc2_f439w_wf&size=ALL&format=jpeg&output_size=256,2004495220,2014875313,5074.308924880371,27.0,164.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,ANY,,hst_09827_11_wfpc2_f555w_wf,82.7407214353228,-71.0521682498719,9827,Bianchi,3,53207.16337,53207.16487,20.0,472.260009765625,595.0999755859381,,53572.49286000001,POLYGON J2000 82.78770392 -71.04940285 82.77711600 -71.02959400 82.71785528 -71.03293494 82.71774900 -71.03274200 82.65071700 -71.03664200 82.66273000 -71.05842500 82.69686409 -71.05644485 82.70137200 -71.06508000 82.72614764 -71.06371363 82.73173600 -71.07480900 82.79896900 -71.07123900 82.78881365 -71.05107769 82.78796400 -71.04938900 82.78770392 -71.04940285,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_11_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004495222,2014875315,5074.308924880371,27.0,164.0
image,HST,WFPC2/WFC,HLA,F255W,UV,ANY,,hst_09827_07_wfpc2_f255w_wf,82.7693781576957,-71.0514958170817,9827,Bianchi,3,53184.94949,53184.95597,400.0,238.00999450683602,277.519989013672,,53550.70069,POLYGON J2000 82.82966827 -71.04510923 82.79822200 -71.02778900 82.74640413 -71.03770839 82.74609500 -71.03754000 82.74005285 -71.03871220 82.68761100 -71.04887200 82.72253800 -71.06787600 82.75232460 -71.06211052 82.76593300 -71.06967300 82.78762630 -71.06555540 82.80492500 -71.07529500 82.86395500 -71.06424800 82.82989900 -71.04506600 82.82966827 -71.04510923,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_07_wfpc2_f255w_wf&size=ALL&format=jpeg&output_size=256,2004495168,2014875261,5122.996623534171,27.0,164.0
image,HST,WFPC2/WFC,HLA,F336W,OPTICAL,ANY,,hst_09827_07_wfpc2_f336w_wf,82.7693781576957,-71.0514958170817,9827,Bianchi,3,53184.95851,53184.96117,100.0,314.220001220703,351.640014648438,,53550.70112,POLYGON J2000 82.72253800 -71.06787600 82.75232460 -71.06211052 82.76593300 -71.06967300 82.78762630 -71.06555540 82.80492500 -71.07529500 82.86395500 -71.06424800 82.82989900 -71.04506600 82.82966827 -71.04510923 82.79822200 -71.02778900 82.74640413 -71.03770839 82.74609500 -71.03754000 82.74005285 -71.03871220 82.68761100 -71.04887200 82.72253800 -71.06787600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_07_wfpc2_f336w_wf&size=ALL&format=jpeg&output_size=256,2004495170,2014875263,5122.996623534171,27.0,164.0
image,HST,WFPC2/WFC,HLA,F439W,OPTICAL,ANY,,hst_09827_07_wfpc2_f439w_wf,82.7693781576957,-71.0514958170817,9827,Bianchi,3,53184.96337,53184.96522,80.0,405.600006103516,452.920013427734,,53550.70135,POLYGON J2000 82.86395500 -71.06424800 82.82989900 -71.04506600 82.82966827 -71.04510923 82.79822200 -71.02778900 82.74640413 -71.03770839 82.74609500 -71.03754000 82.74005285 -71.03871220 82.68761100 -71.04887200 82.72253800 -71.06787600 82.75232460 -71.06211052 82.76593300 -71.06967300 82.78762630 -71.06555540 82.80492500 -71.07529500 82.86395500 -71.06424800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_07_wfpc2_f439w_wf&size=ALL&format=jpeg&output_size=256,2004495172,2014875265,5122.996623534171,27.0,164.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,ANY,,hst_09827_07_wfpc2_f555w_wf,82.7693781576957,-71.0514958170817,9827,Bianchi,3,53184.96684,53184.96834,20.0,472.260009765625,595.0999755859381,,53550.7017,POLYGON J2000 82.74640413 -71.03770839 82.74609500 -71.03754000 82.74005285 -71.03871220 82.68761100 -71.04887200 82.72253800 -71.06787600 82.75232460 -71.06211052 82.76593300 -71.06967300 82.78762630 -71.06555540 82.80492500 -71.07529500 82.86395500 -71.06424800 82.82989900 -71.04506600 82.82966827 -71.04510923 82.79822200 -71.02778900 82.74640413 -71.03770839,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_07_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004495174,2014875267,5122.996623534171,27.0,164.0
image,HST,WFPC2/PC,HLA,F255W,UV,ANY,,hst_09827_11_wfpc2_f255w_pc,82.7141232819917,-71.0592469353684,9827,Bianchi,3,53207.17866000001,53207.18514,400.0,238.00999450683602,277.519989013672,,53572.5859,POLYGON J2000 82.73207900 -71.06338600 82.72686700 -71.05341300 82.69616500 -71.05510500 82.70137200 -71.06508000 82.73207900 -71.06338600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_11_wfpc2_f255w_pc&size=ALL&format=jpeg&output_size=256,2004495215,2014875308,5157.238723612721,27.0,164.0
image,HST,WFPC2/PC,HLA,F336W,OPTICAL,ANY,,hst_09827_11_wfpc2_f336w_pc,82.7141232819917,-71.0592469353684,9827,Bianchi,3,53207.18767,53207.19034,100.0,314.220001220703,351.640014648438,,53572.58617,POLYGON J2000 82.69616500 -71.05510500 82.70137200 -71.06508000 82.73207900 -71.06338600 82.72686700 -71.05341300 82.69616500 -71.05510500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_11_wfpc2_f336w_pc&size=ALL&format=jpeg&output_size=256,2004495217,2014875310,5157.238723612721,27.0,164.0
image,HST,WFPC2/PC,HLA,F439W,OPTICAL,ANY,,hst_09827_11_wfpc2_f439w_pc,82.7141232819917,-71.0592469353684,9827,Bianchi,3,53207.19253,53207.19439,80.0,405.600006103516,452.920013427734,,53572.58645,POLYGON J2000 82.69616500 -71.05510500 82.70137200 -71.06508000 82.73207900 -71.06338600 82.72686700 -71.05341300 82.69616500 -71.05510500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_11_wfpc2_f439w_pc&size=ALL&format=jpeg&output_size=256,2004495219,2014875312,5157.238723612721,27.0,164.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,ANY,,hst_09827_11_wfpc2_f555w_pc,82.7141232819917,-71.0592469353684,9827,Bianchi,3,53207.16337,53207.16487,20.0,472.260009765625,595.0999755859381,,53572.49286000001,POLYGON J2000 82.69616500 -71.05510500 82.70137200 -71.06508000 82.73207900 -71.06338600 82.72686700 -71.05341300 82.69616500 -71.05510500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_11_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004495221,2014875314,5157.238723612721,27.0,164.0
image,HST,WFPC2/PC,HLA,F255W,UV,ANY,,hst_09827_07_wfpc2_f255w_pc,82.7715199657078,-71.06275408355759,9827,Bianchi,3,53184.94949,53184.95597,400.0,238.00999450683602,277.519989013672,,53550.70069,POLYGON J2000 82.76593300 -71.06967300 82.79282500 -71.06456800 82.77710300 -71.05583500 82.75021400 -71.06093700 82.76593300 -71.06967300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_07_wfpc2_f255w_pc&size=ALL&format=jpeg&output_size=256,2004495167,2014875260,5201.51613447105,27.0,164.0
image,HST,WFPC2/PC,HLA,F336W,OPTICAL,ANY,,hst_09827_07_wfpc2_f336w_pc,82.7715199657078,-71.06275408355759,9827,Bianchi,3,53184.95851,53184.96117,100.0,314.220001220703,351.640014648438,,53550.70112,POLYGON J2000 82.77710300 -71.05583500 82.75021400 -71.06093700 82.76593300 -71.06967300 82.79282500 -71.06456800 82.77710300 -71.05583500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_07_wfpc2_f336w_pc&size=ALL&format=jpeg&output_size=256,2004495169,2014875262,5201.51613447105,27.0,164.0
image,HST,WFPC2/PC,HLA,F439W,OPTICAL,ANY,,hst_09827_07_wfpc2_f439w_pc,82.7715199657078,-71.06275408355759,9827,Bianchi,3,53184.96337,53184.96522,80.0,405.600006103516,452.920013427734,,53550.70135,POLYGON J2000 82.79282500 -71.06456800 82.77710300 -71.05583500 82.75021400 -71.06093700 82.76593300 -71.06967300 82.79282500 -71.06456800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_07_wfpc2_f439w_pc&size=ALL&format=jpeg&output_size=256,2004495171,2014875264,5201.51613447105,27.0,164.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,ANY,,hst_09827_07_wfpc2_f555w_pc,82.7715199657078,-71.06275408355759,9827,Bianchi,3,53184.96684,53184.96834,20.0,472.260009765625,595.0999755859381,,53550.7017,POLYGON J2000 82.79282500 -71.06456800 82.77710300 -71.05583500 82.75021400 -71.06093700 82.76593300 -71.06967300 82.79282500 -71.06456800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_07_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004495173,2014875266,5201.51613447105,27.0,164.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC2031,,hst_05904_03_wfpc2_f555w_wf,83.484325475341,-71.0015206843429,5904,Fischer,3,50010.17172,50010.28422,3020.0,472.260009765625,595.0999755859381,,50376.88315,POLYGON J2000 83.47090200 -71.03246000 83.47132371 -71.03243002 83.47141400 -71.03256400 83.53270351 -71.02819633 83.53787200 -71.02782700 83.53781594 -71.02774378 83.59803200 -71.02324900 83.58461739 -71.00421373 83.58520100 -71.00416900 83.56965500 -70.98264300 83.56924186 -70.98267467 83.56918984 -70.98260255 83.56914400 -70.98253900 83.50387841 -70.98752890 83.48847900 -70.96605800 83.48806606 -70.96608949 83.48796900 -70.96595400 83.42221817 -70.97095473 83.42180600 -70.97098600 83.42965919 -70.98195067 83.40341200 -70.98386300 83.40889300 -70.99182904 83.37516100 -70.99421600 83.38960400 -71.01583100 83.39002485 -71.01580125 83.39011500 -71.01593600 83.45137164 -71.01159406 83.45653600 -71.01122700 83.45648142 -71.01114538 83.45655238 -71.01114012 83.47090200 -71.03246000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05904_03_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004392472,2014772565,5335.76343842286,33.0,178.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC2031,,hst_05904_03_wfpc2_f814w_wf,83.484325475341,-71.00152068434309,5904,Fischer,3,50010.18909,50010.29603,3010.0,713.510009765625,867.4500122070309,,50376.88962,POLYGON J2000 83.56924186 -70.98267467 83.56918984 -70.98260255 83.56914400 -70.98253900 83.50387841 -70.98752890 83.48847900 -70.96605800 83.48806606 -70.96608949 83.48796900 -70.96595400 83.42221817 -70.97095473 83.42180600 -70.97098600 83.42965919 -70.98195067 83.40341200 -70.98386300 83.40889300 -70.99182904 83.37516100 -70.99421600 83.38960400 -71.01583100 83.39002485 -71.01580125 83.39011500 -71.01593600 83.45137164 -71.01159406 83.45653600 -71.01122700 83.45648142 -71.01114538 83.45655238 -71.01114012 83.47090200 -71.03246000 83.47132371 -71.03243002 83.47141400 -71.03256400 83.53270351 -71.02819633 83.53787200 -71.02782700 83.53781594 -71.02774378 83.59803200 -71.02324900 83.58461739 -71.00421373 83.58520100 -71.00416900 83.56965500 -70.98264300 83.56924186 -70.98267467,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05904_03_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004392474,2014772567,5335.76343842286,33.0,178.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC2031,,hst_05904_03_wfpc2_f555w_pc,83.46897717756741,-70.9973092303625,5904,Fischer,3,50010.17172,50010.28422,3020.0,472.260009765625,595.0999755859381,,50376.88315,POLYGON J2000 83.51492100 -70.99826300 83.48459000 -71.00048500 83.49142800 -71.01035100 83.49184566 -71.01032040 83.49193900 -71.01045500 83.52226200 -71.00823200 83.52216805 -71.00809637 83.51543200 -70.99836700 83.51501419 -70.99839766 83.51492100 -70.99826300 POLYGON J2000 83.41071400 -70.99383600 83.44102000 -70.99162600 83.44092683 -70.99149055 83.43423600 -70.98175900 83.43381906 -70.98178942 83.43372600 -70.98165400 83.40341200 -70.98386300 83.41020300 -70.99373200 83.41062140 -70.99370151 83.41071400 -70.99383600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05904_03_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004392471,2014772564,5360.6500271555,33.0,178.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC2031,,hst_05904_03_wfpc2_f814w_pc,83.46897717756741,-70.9973092303625,5904,Fischer,3,50010.18909,50010.29603,3010.0,713.510009765625,867.4500122070309,,50376.88962,POLYGON J2000 83.48459000 -71.00048500 83.49142800 -71.01035100 83.49184566 -71.01032040 83.49193900 -71.01045500 83.52226200 -71.00823200 83.52216805 -71.00809637 83.51543200 -70.99836700 83.51501419 -70.99839766 83.51492100 -70.99826300 83.48459000 -71.00048500 POLYGON J2000 83.41020300 -70.99373200 83.41062140 -70.99370151 83.41071400 -70.99383600 83.44102000 -70.99162600 83.44092683 -70.99149055 83.43423600 -70.98175900 83.43381906 -70.98178942 83.43372600 -70.98165400 83.40341200 -70.98386300 83.41020300 -70.99373200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05904_03_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004392473,2014772566,5360.6500271555,33.0,178.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1850-CENTER,,hst_08800_01_wfpc2_f555w_wf,77.1877535196278,-68.7583366224264,8800,Casertano,3,51740.96475,51740.98234,400.0,472.260009765625,595.0999755859381,,51742.58307,POLYGON J2000 77.15589300 -68.78109500 77.16248843 -68.78077245 77.16547000 -68.78837700 77.18778615 -68.78722759 77.19197100 -68.79836800 77.22181683 -68.79690135 77.25251800 -68.79538700 77.25023561 -68.78931625 77.28005100 -68.78784000 77.27178500 -68.76590200 77.27154974 -68.76591366 77.26645249 -68.75330890 77.26350800 -68.74602100 77.23502165 -68.74753402 77.22986493 -68.73471880 77.22746800 -68.72875700 77.17414432 -68.73157564 77.17406400 -68.73138300 77.16779325 -68.73172801 77.13808391 -68.73335931 77.11373900 -68.73469200 77.11619518 -68.74058147 77.08620600 -68.74221800 77.09531400 -68.76410000 77.12344602 -68.76256689 77.13131800 -68.78138700 77.15550766 -68.78006432 77.15589300 -68.78109500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08800_01_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004459064,2014839157,5773.71833804588,37.0,97.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,SLEW-24,,hst_08800_b3_wfpc2_f555w_wf,77.2016629214273,-68.7586374668132,8800,Casertano,3,51742.35988,51742.36081000001,80.0,472.260009765625,595.0999755859381,,51742.52394,POLYGON J2000 77.25859900 -68.76011000 77.25836458 -68.76012161 77.25033100 -68.74022800 77.19698390 -68.74305633 77.19690300 -68.74286300 77.19062936 -68.74320906 77.13655100 -68.74618200 77.14571600 -68.76806100 77.17644786 -68.76637580 77.17985300 -68.77504700 77.20215469 -68.77389516 77.20634700 -68.78503600 77.26685500 -68.78204800 77.25859900 -68.76011000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08800_b3_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004459084,2014839177,5800.185166053,37.0,97.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1835,,hst_05916_02_wfpc2_f555w_wf,76.29693198442669,-69.41394179144571,5916,Suntzeff,3,50008.23213,50008.25598,1540.0,472.260009765625,595.0999755859381,,50374.98385,POLYGON J2000 76.30342173 -69.42927620 76.36002800 -69.42646600 76.35226651 -69.40712732 76.35281400 -69.40709900 76.34369000 -69.38522100 76.28143100 -69.38843000 76.28606892 -69.39957058 76.26139000 -69.40076000 76.26455083 -69.40884845 76.23285100 -69.41030700 76.24103200 -69.43224000 76.29858845 -69.42958527 76.30345300 -69.42936000 76.30342173 -69.42927620,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05916_02_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004392910,2014773003,5812.60888049413,38.0,58.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1835,,hst_05916_02_wfpc2_f814w_wf,76.29693198442679,-69.41394179144571,5916,Suntzeff,3,50008.25852,50008.2877,1860.0,713.510009765625,867.4500122070309,,50375.00309,POLYGON J2000 76.35226651 -69.40712732 76.35281400 -69.40709900 76.34369000 -69.38522100 76.28143100 -69.38843000 76.28606892 -69.39957058 76.26139000 -69.40076000 76.26455083 -69.40884845 76.23285100 -69.41030700 76.24103200 -69.43224000 76.29858845 -69.42958527 76.30345300 -69.42936000 76.30342173 -69.42927620 76.36002800 -69.42646600 76.35226651 -69.40712732,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05916_02_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004392912,2014773005,5812.60888049413,38.0,58.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,SLEW-51,,hst_08800_e4_wfpc2_f555w_wf,77.15840773239701,-68.7710277985754,8800,Casertano,3,51742.63211000001,51742.63303000001,80.0,472.260009765625,595.0999755859381,,51742.76241,POLYGON J2000 77.09331000 -68.75853800 77.10239200 -68.78042200 77.13314810 -68.77875308 77.13652000 -68.78742600 77.15883879 -68.78628626 77.16298800 -68.79742800 77.22354200 -68.79447300 77.21537000 -68.77253100 77.21513540 -68.77254248 77.20717800 -68.75264400 77.15378904 -68.75544408 77.15370900 -68.75525100 77.14743047 -68.75559373 77.09331000 -68.75853800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08800_e4_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004459108,2014839201,5816.43317246703,37.0,97.0
image,HST,WFPC2/WFC,HLA,F336W,OPTICAL,NGC1835,,hst_05342_03_wfpc2_f336w_wf,76.29471027985491,-69.4033651837393,5342,Freedman,3,49722.9502,49722.95922,600.0,314.220001220703,351.640014648438,,50088.59751,POLYGON J2000 76.20423000 -69.38684700 76.22264500 -69.40801800 76.22287523 -69.40799327 76.24013200 -69.42716000 76.29305761 -69.42126455 76.29322600 -69.42144800 76.35304200 -69.41465800 76.35295997 -69.41456863 76.33577003 -69.39582384 76.33499631 -69.39497933 76.33373000 -69.39359700 76.30327271 -69.39705519 76.29584600 -69.38868900 76.27370142 -69.39112678 76.26435600 -69.38037400 76.20423000 -69.38684700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05342_03_wfpc2_f336w_wf&size=ALL&format=jpeg&output_size=256,2004380452,2014760545,5831.53354903425,38.0,58.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,SLEW-14,,hst_08800_g2_wfpc2_f555w_wf,77.1810182061067,-68.75278169423329,8800,Casertano,3,51742.22586000001,51742.22678000001,80.0,472.260009765625,595.0999755859381,,51742.50315,POLYGON J2000 77.24616500 -68.77620200 77.23793700 -68.75426300 77.23770324 -68.75427455 77.22969600 -68.73438000 77.17635873 -68.73719954 77.17627800 -68.73700600 77.17000531 -68.73735114 77.11593800 -68.74031600 77.12507500 -68.76219700 77.15580043 -68.76051640 77.15919500 -68.76918800 77.18149182 -68.76803939 77.18567000 -68.77918100 77.24616500 -68.77620200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08800_g2_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004459120,2014839213,5834.383062573261,37.0,97.0
